device_id,device_type,measure_time,serial_number,coordinates,temperature,oxygen_mpl,oxygen_per,oxygen_ppm,timestamp,date_time
wando01,Buoy,1732288456834,SN-PODOC-3833,"{'latitude': 34.3824119567871, 'longitude': 126.73636627197266}","{'value': 15.3927059173584, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:14:16.834,2024-11-22 15:14:16
wando01,Buoy,1732288392535,SN-PODOC-3833,"{'latitude': 34.3824119567871, 'longitude': 126.73636627197266}","{'value': 15.39380931854248, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:13:12.535,2024-11-22 15:13:12
wando01,Buoy,1732288328202,SN-PODOC-3833,"{'latitude': 34.382415771484375, 'longitude': 126.73636627197266}","{'value': 15.405858993530273, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:12:08.202,2024-11-22 15:12:08
wando01,Buoy,1732288263885,SN-PODOC-3833,"{'latitude': 34.3824234008789, 'longitude': 126.73637390136719}","{'value': 15.399714469909668, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:11:03.885,2024-11-22 15:11:03
wando01,Buoy,1732288199576,SN-PODOC-3833,"{'latitude': 34.3824234008789, 'longitude': 126.73637390136719}","{'value': 15.3824462890625, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:09:59.576,2024-11-22 15:09:59
wando01,Buoy,1732288135255,SN-PODOC-3833,"{'latitude': 34.3824234008789, 'longitude': 126.73637390136719}","{'value': 15.386174201965332, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:08:55.255,2024-11-22 15:08:55
wando01,Buoy,1732288070932,SN-PODOC-3833,"{'latitude': 34.38242721557617, 'longitude': 126.73637390136719}","{'value': 15.387426376342773, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:07:50.932,2024-11-22 15:07:50
wando01,Buoy,1732288006631,SN-PODOC-3833,"{'latitude': 34.38242721557617, 'longitude': 126.73637390136719}","{'value': 15.388470649719238, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:06:46.631,2024-11-22 15:06:46
wando01,Buoy,1732287942322,SN-PODOC-3833,"{'latitude': 34.38242721557617, 'longitude': 126.73637390136719}","{'value': 15.380894660949707, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:05:42.322,2024-11-22 15:05:42
wando01,Buoy,1732287878022,SN-PODOC-3833,"{'latitude': 34.38242721557617, 'longitude': 126.73637390136719}","{'value': 15.390827178955078, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:04:38.022,2024-11-22 15:04:38
wando01,Buoy,1732287813684,SN-PODOC-3833,"{'latitude': 34.38242721557617, 'longitude': 126.73637390136719}","{'value': 15.386174201965332, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:03:33.684,2024-11-22 15:03:33
